"exr_id","exf_id","rce_id"
"1000","1001","1"
"1016","1003","1"
"1017","1000","1"
"1018","1000","12"
"1019","1000","6"
"1020","1000","3"
"1021","1000","7"
"1022","1000","13"
"1023","1000","8"
"1024","1000","14"
"1025","1000","9"
"1026","1000","4"
"1027","1000","2"
"1028","1000","15"
"1029","1000","10"
"1030","1000","5"
"1031","1000","11"
"1048","1006","1"
"1049","1006","12"
"1050","1006","6"
"1051","1006","3"
"1052","1006","7"
"1053","1006","13"
"1054","1006","8"
"1055","1006","14"
"1056","1006","9"
"1057","1006","4"
"1058","1006","2"
"1059","1006","15"
"1060","1006","10"
"1061","1006","5"
"1062","1006","11"
"1064","1008","1"
"1065","1008","12"
"1066","1008","6"
"1067","1008","3"
"1068","1008","7"
"1069","1008","13"
"1070","1008","8"
"1071","1008","14"
"1072","1008","9"
"1073","1008","4"
"1074","1008","2"
"1075","1008","15"
"1076","1008","10"
"1077","1008","5"
"1078","1008","11"
"1080","1009","1"
"1081","1010","12"
"1082","1010","3"
"1083","1010","13"
"1084","1010","14"
"1085","1010","4"
"1086","1010","2"
"1087","1010","15"
"1088","1010","10"
"1089","1010","5"
"1090","1010","11"
"1092","1012","12"
"1093","1012","3"
"1094","1012","13"
"1095","1012","14"
"1096","1012","4"
"1097","1012","2"
"1098","1012","15"
"1099","1012","10"
"1100","1012","5"
"1101","1012","11"
"1102","1015","12"
"1103","1015","6"
"1104","1015","3"
"1105","1015","7"
"1106","1015","13"
"1107","1015","8"
"1108","1015","14"
"1109","1015","9"
"1110","1015","4"
"1111","1015","2"
"1112","1015","15"
"1113","1015","10"
"1114","1015","5"
"1115","1015","11"
"1117","1016","12"
"1118","1016","3"
"1119","1016","13"
"1120","1016","14"
"1121","1016","4"
"1122","1016","2"
"1123","1016","15"
"1124","1016","10"
"1125","1016","5"
"1126","1016","11"
"1128","1017","1"
"1129","1017","3"
"1130","1017","7"
"1131","1017","13"
"1132","1017","8"
"1133","1017","14"
"1134","1017","9"
"1135","1017","4"
"1136","1017","15"
"1137","1017","5"
"1140","1018","12"
"1141","1018","6"
"1142","1018","3"
"1143","1018","7"
"1144","1018","13"
"1145","1018","8"
"1146","1018","14"
"1147","1018","9"
"1148","1018","4"
"1149","1018","2"
"1150","1018","15"
"1151","1018","10"
"1152","1018","5"
"1153","1018","11"
"1155","1019","3"
"1156","1019","7"
"1157","1019","13"
"1158","1019","14"
"1159","1019","4"
"1160","1019","10"
"1162","1020","1"
"1163","1020","12"
"1164","1020","6"
"1165","1020","3"
"1166","1020","7"
"1167","1020","13"
"1168","1020","8"
"1169","1020","14"
"1170","1020","9"
"1171","1020","4"
"1172","1020","2"
"1173","1020","15"
"1174","1020","10"
"1175","1020","5"
"1176","1020","11"
"1178","1011","12"
"1179","1011","3"
"1180","1011","13"
"1181","1011","14"
"1183","1011","4"
"1184","1011","2"
"1185","1011","15"
"1186","1011","10"
"1187","1011","5"
"1188","1011","11"
"1190","1024","1"
"1191","1024","6"
"1192","1024","7"
"1193","1024","8"
"1194","1024","9"
"1195","1027","1"
"1196","1027","12"
"1197","1027","6"
"1198","1027","3"
"1199","1027","7"
"1200","1027","13"
"1201","1027","8"
"1202","1027","14"
"1203","1027","9"
"1204","1027","4"
"1205","1027","2"
"1206","1027","15"
"1207","1027","10"
"1208","1027","5"
"1209","1027","11"
"1211","1025","1"
"1212","1025","12"
"1213","1025","6"
"1214","1025","3"
"1215","1025","7"
"1216","1025","13"
"1217","1025","8"
"1218","1025","14"
"1219","1025","9"
"1220","1025","4"
"1221","1025","2"
"1222","1025","15"
"1223","1025","10"
"1224","1025","5"
"1225","1025","11"
"1227","1029","1"
"1228","1029","12"
"1229","1029","6"
"1230","1029","3"
"1231","1029","7"
"1232","1029","13"
"1233","1029","8"
"1234","1029","14"
"1235","1029","9"
"1236","1029","4"
"1237","1029","2"
"1238","1029","15"
"1239","1029","10"
"1240","1029","5"
"1241","1029","11"
"1243","1028","1"
"1244","1028","12"
"1245","1028","6"
"1246","1028","3"
"1247","1028","7"
"1248","1028","13"
"1249","1028","8"
"1250","1028","14"
"1251","1028","9"
"1252","1028","4"
"1253","1028","2"
"1254","1028","15"
"1255","1028","10"
"1256","1028","5"
"1257","1028","11"
"1259","1031","1"
"1260","1031","12"
"1261","1031","6"
"1262","1031","3"
"1263","1031","7"
"1264","1031","13"
"1265","1031","8"
"1266","1031","14"
"1267","1031","9"
"1268","1031","4"
"1269","1031","2"
"1270","1031","15"
"1271","1031","10"
"1272","1031","5"
"1273","1031","11"
"1277","1032","3"
"1279","1032","13"
"1281","1032","14"
"1285","1032","10"
"1289","1033","1"
"1290","1033","6"
"1291","1033","3"
"1292","1033","7"
"1293","1033","13"
"1294","1033","8"
"1295","1033","9"
"1296","1033","4"
"1297","1033","15"
"1298","1033","11"
"1299","1035","1"
"1300","1035","12"
"1301","1035","6"
"1302","1035","3"
"1303","1035","7"
"1304","1035","13"
"1305","1035","8"
"1306","1035","14"
"1307","1035","9"
"1308","1035","4"
"1309","1035","2"
"1310","1035","15"
"1311","1035","10"
"1312","1035","5"
"1313","1035","11"
"1318","1034","3"
"1320","1034","13"
"1322","1034","14"
"1331","1041","1"
"1332","1041","12"
"1333","1041","6"
"1334","1041","3"
"1335","1041","7"
"1336","1041","13"
"1337","1041","8"
"1338","1041","14"
"1339","1041","9"
"1340","1041","4"
"1341","1041","2"
"1342","1041","15"
"1343","1041","10"
"1344","1041","5"
"1345","1041","11"
"1347","1043","12"
"1348","1043","3"
"1349","1043","7"
"1350","1043","13"
"1351","1043","8"
"1352","1043","14"
"1353","1043","4"
"1354","1043","2"
"1355","1043","15"
"1356","1043","10"
"1357","1043","5"
"1358","1043","11"
"1360","1045","1"
"1361","1045","12"
"1362","1045","6"
"1363","1045","3"
"1364","1045","7"
"1365","1045","13"
"1366","1045","8"
"1367","1045","14"
"1368","1045","9"
"1369","1045","4"
"1370","1045","2"
"1371","1045","15"
"1372","1045","10"
"1373","1045","5"
"1374","1045","11"
"1376","1046","3"
"1377","1046","13"
"1379","1046","10"
"1380","1049","1"
"1381","1049","12"
"1382","1049","6"
"1383","1049","3"
"1384","1049","7"
"1385","1049","13"
"1386","1049","8"
"1387","1049","14"
"1388","1049","9"
"1389","1049","4"
"1390","1049","2"
"1391","1049","15"
"1392","1049","10"
"1393","1049","5"
"1394","1049","11"
"1396","1051","1"
"1397","1051","7"
"1398","1051","8"
"1399","1052","1"
"1400","1052","7"
"1401","1052","8"
"1402","1053","1"
"1403","1053","12"
"1404","1053","6"
"1405","1053","3"
"1406","1053","7"
"1407","1053","13"
"1408","1053","8"
"1409","1053","14"
"1410","1053","9"
"1411","1053","4"
"1412","1053","2"
"1413","1053","15"
"1414","1053","10"
"1415","1053","5"
"1416","1053","11"
"1418","1054","1"
"1419","1054","12"
"1420","1054","6"
"1421","1054","3"
"1422","1054","7"
"1423","1054","13"
"1424","1054","8"
"1425","1054","14"
"1426","1054","9"
"1427","1054","4"
"1428","1054","2"
"1429","1054","15"
"1430","1054","10"
"1431","1054","5"
"1432","1054","11"
"1434","1056","3"
"1435","1056","13"
"1436","1056","4"
"1437","1057","1"
"1438","1057","12"
"1439","1057","6"
"1440","1057","3"
"1441","1057","7"
"1442","1057","13"
"1443","1057","8"
"1444","1057","14"
"1445","1057","9"
"1446","1057","4"
"1447","1057","2"
"1448","1057","15"
"1449","1057","10"
"1450","1057","5"
"1451","1057","11"
"1453","1058","3"
"1454","1058","13"
"1455","1058","14"
"1456","1058","4"
"1457","1058","15"
"1458","1058","5"
"1460","1068","13"
"1461","1068","14"
"1462","1069","1"
"1464","1069","7"
"1465","1069","8"
"1467","1060","3"
"1468","1060","13"
"1469","1060","14"
"1470","1071","1"
"1471","1071","12"
"1472","1071","6"
"1473","1071","3"
"1474","1071","7"
"1475","1071","13"
"1476","1071","8"
"1477","1071","14"
"1478","1071","9"
"1479","1071","4"
"1480","1071","2"
"1481","1071","15"
"1482","1071","10"
"1483","1071","5"
"1484","1071","11"
"1486","1073","12"
"1487","1073","3"
"1488","1073","7"
"1489","1073","13"
"1490","1073","8"
"1491","1073","14"
"1492","1073","9"
"1493","1073","4"
"1494","1073","2"
"1495","1073","15"
"1496","1073","10"
"1497","1073","5"
"1498","1073","11"
"1500","1076","1"
"1501","1076","12"
"1502","1076","6"
"1503","1076","3"
"1504","1076","7"
"1505","1076","13"
"1506","1076","8"
"1507","1076","14"
"1508","1076","9"
"1509","1076","4"
"1510","1076","2"
"1511","1076","10"
"1512","1076","11"
"1514","1077","1"
"1515","1077","12"
"1516","1077","6"
"1517","1077","3"
"1518","1077","7"
"1519","1077","13"
"1520","1077","8"
"1521","1077","14"
"1522","1077","9"
"1523","1077","4"
"1524","1077","2"
"1525","1077","15"
"1526","1077","10"
"1527","1077","5"
"1528","1077","11"
"1530","1074","3"
"1531","1074","7"
"1532","1074","13"
"1533","1074","14"
"1534","1074","4"
"1535","1074","2"
"1536","1074","15"
"1537","1074","10"
"1538","1074","5"
"1539","1074","11"
"1541","1080","1"
"1542","1080","12"
"1543","1080","6"
"1544","1080","3"
"1545","1080","7"
"1546","1080","13"
"1547","1080","8"
"1548","1080","14"
"1549","1080","9"
"1550","1080","4"
"1551","1080","2"
"1552","1080","15"
"1553","1080","10"
"1554","1080","5"
"1555","1080","11"
"1557","1081","1"
"1558","1081","12"
"1559","1081","6"
"1560","1081","3"
"1561","1081","7"
"1562","1081","13"
"1563","1081","8"
"1564","1081","14"
"1565","1081","9"
"1566","1081","4"
"1567","1081","2"
"1568","1081","15"
"1569","1081","10"
"1570","1081","5"
"1571","1081","11"
"1573","1082","1"
"1574","1082","12"
"1575","1082","6"
"1576","1082","3"
"1577","1082","7"
"1578","1082","13"
"1579","1082","8"
"1580","1082","14"
"1581","1082","9"
"1582","1082","4"
"1583","1082","2"
"1584","1082","15"
"1585","1082","10"
"1586","1082","5"
"1587","1082","11"
"1589","1084","1"
"1590","1084","6"
"1591","1084","7"
"1592","1084","8"
"1593","1084","9"
"1595","1085","3"
"1596","1060","7"
"1597","1060","10"
"1598","1086","1"
"1599","1086","6"
"1600","1086","7"
"1601","1086","8"
"1602","1086","9"
"1603","1087","1"
"1604","1087","12"
"1605","1087","6"
"1606","1087","3"
"1607","1087","7"
"1608","1087","13"
"1609","1087","8"
"1610","1087","14"
"1611","1087","9"
"1612","1087","4"
"1613","1087","2"
"1614","1087","15"
"1615","1087","10"
"1616","1087","5"
"1617","1087","11"
"1619","1089","1"
"1620","1089","12"
"1621","1089","6"
"1622","1089","3"
"1623","1089","7"
"1624","1089","13"
"1625","1089","8"
"1626","1089","14"
"1627","1089","9"
"1628","1089","4"
"1629","1089","2"
"1630","1089","15"
"1631","1089","10"
"1632","1089","5"
"1633","1089","11"
"1635","1091","1"
"1636","1091","12"
"1637","1091","6"
"1638","1091","3"
"1639","1091","7"
"1640","1091","13"
"1641","1091","8"
"1642","1091","14"
"1643","1091","9"
"1644","1091","4"
"1645","1091","2"
"1646","1091","15"
"1647","1091","10"
"1648","1091","5"
"1649","1091","11"
"1651","1095","3"
"1652","1095","13"
"1653","1095","14"
"1654","1095","4"
"1655","1095","15"
"1656","1095","5"
"1658","1096","1"
"1659","1096","12"
"1660","1096","6"
"1661","1096","3"
"1662","1096","7"
"1663","1096","13"
"1664","1096","8"
"1665","1096","14"
"1666","1096","9"
"1667","1096","4"
"1668","1096","2"
"1669","1096","15"
"1670","1096","10"
"1671","1096","5"
"1672","1096","11"
"1674","1098","1"
"1675","1099","1"
"1677","1100","12"
"1678","1100","6"
"1679","1100","3"
"1680","1100","7"
"1681","1100","13"
"1682","1100","8"
"1683","1100","14"
"1684","1100","9"
"1685","1100","4"
"1686","1100","2"
"1687","1100","15"
"1688","1100","10"
"1689","1100","5"
"1690","1100","11"
"1692","1101","3"
"1693","1106","1"
"1694","1106","12"
"1695","1106","6"
"1696","1106","7"
"1697","1106","13"
"1698","1106","8"
"1699","1106","14"
"1700","1106","9"
"1701","1106","4"
"1702","1106","2"
"1703","1106","15"
"1704","1106","10"
"1705","1106","5"
"1706","1106","11"
"1708","1107","1"
"1709","1107","12"
"1710","1107","6"
"1711","1107","3"
"1712","1107","7"
"1713","1107","13"
"1714","1107","8"
"1715","1107","14"
"1716","1107","9"
"1717","1107","4"
"1718","1107","2"
"1719","1107","15"
"1720","1107","10"
"1721","1107","5"
"1722","1107","11"
"1724","1108","1"
"1725","1108","6"
"1726","1108","7"
"1727","1108","8"
"1728","1108","9"
"1729","1108","4"
"1730","1108","15"
"1732","1111","1"
"1733","1111","12"
"1734","1111","6"
"1735","1111","3"
"1736","1111","7"
"1737","1111","13"
"1738","1111","8"
"1739","1111","14"
"1740","1111","9"
"1741","1111","4"
"1742","1111","2"
"1743","1111","15"
"1744","1111","10"
"1745","1111","5"
"1746","1111","11"
"1748","1114","12"
"1749","1114","3"
"1750","1114","13"
"1751","1114","14"
"1752","1114","4"
"1753","1114","2"
"1754","1114","15"
"1755","1114","10"
"1756","1114","5"
"1757","1114","11"
"1759","1116","1"
"1760","1116","12"
"1761","1116","6"
"1763","1116","7"
"1764","1116","13"
"1765","1116","8"
"1766","1116","14"
"1767","1116","9"
"1768","1116","4"
"1769","1116","2"
"1770","1116","15"
"1771","1116","10"
"1772","1116","5"
"1773","1116","11"
"1775","1106","3"
"1776","1118","3"
"1778","1122","1"
"1779","1123","12"
"1780","1123","3"
"1781","1123","13"
"1782","1123","14"
"1783","1123","2"
"1784","1123","10"
"1785","1123","11"
"1786","1125","3"
"1787","1125","7"
"1788","1125","13"
"1789","1125","14"
"1790","1125","10"
"1791","1128","12"
"1792","1128","6"
"1793","1128","3"
"1794","1128","7"
"1795","1128","13"
"1796","1128","8"
"1797","1128","14"
"1798","1128","9"
"1799","1128","4"
"1800","1128","2"
"1801","1128","15"
"1802","1128","10"
"1803","1128","5"
"1804","1128","11"
"1806","1097","12"
"1807","1097","3"
"1808","1097","7"
"1809","1097","13"
"1810","1097","14"
"1811","1097","4"
"1812","1097","2"
"1813","1097","15"
"1814","1097","10"
"1815","1097","5"
"1816","1097","11"
"1818","1094","12"
"1819","1094","6"
"1820","1094","3"
"1821","1094","7"
"1822","1094","13"
"1823","1094","8"
"1824","1094","14"
"1825","1094","9"
"1826","1094","4"
"1827","1094","2"
"1828","1094","15"
"1829","1094","10"
"1830","1094","5"
"1831","1094","11"
"1833","1132","3"
"1834","1132","7"
"1835","1132","13"
"1836","1132","8"
"1837","1132","14"
"1838","1132","4"
"1839","1132","2"
"1840","1132","15"
"1841","1132","10"
"1842","1132","5"
"1843","1132","11"
"1845","1133","3"
"1846","1133","13"
"1847","1133","10"
"1848","1134","12"
"1849","1134","3"
"1850","1134","13"
"1851","1134","14"
"1852","1134","4"
"1853","1134","2"
"1854","1134","15"
"1855","1134","10"
"1856","1134","5"
"1857","1134","11"
"1858","1137","3"
"1859","1137","13"
"1860","1137","14"
"1861","1140","3"
"1862","1140","13"
"1863","1140","14"
"1864","1140","4"
"1865","1140","2"
"1866","1140","10"
"1867","1140","5"
"1868","1140","11"
"1869","1141","13"
"1870","1141","8"
"1871","1141","4"
"1872","1141","15"
"1873","1143","1"
"1874","1143","12"
"1875","1143","6"
"1876","1143","3"
"1877","1143","7"
"1878","1143","13"
"1879","1143","8"
"1880","1143","14"
"1881","1143","9"
"1882","1143","4"
"1883","1143","2"
"1884","1143","15"
"1885","1143","10"
"1886","1143","5"
"1887","1143","11"
"1889","1147","1"
"1890","1147","12"
"1891","1147","6"
"1892","1147","3"
"1893","1147","7"
"1894","1147","13"
"1895","1147","8"
"1896","1147","14"
"1897","1147","9"
"1898","1147","4"
"1899","1147","2"
"1900","1147","15"
"1901","1147","10"
"1902","1147","5"
"1903","1147","11"
"1905","1148","12"
"1906","1148","3"
"1907","1148","7"
"1908","1148","13"
"1909","1148","14"
"1910","1148","4"
"1911","1148","2"
"1912","1148","15"
"1913","1148","10"
"1914","1148","11"
"1916","1119","1"
"1917","1119","12"
"1918","1119","6"
"1919","1119","3"
"1920","1119","7"
"1921","1119","13"
"1922","1119","8"
"1923","1119","14"
"1924","1119","9"
"1925","1119","4"
"1926","1119","2"
"1927","1119","15"
"1928","1119","10"
"1929","1119","5"
"1930","1119","11"
"1932","1104","3"
"1934","1104","13"
"1935","1104","14"
"1938","1150","3"
"1939","1150","13"
"1940","1150","14"
"1941","1135","12"
"1942","1135","6"
"1943","1135","3"
"1944","1135","7"
"1945","1135","13"
"1946","1135","8"
"1947","1135","14"
"1948","1135","9"
"1949","1135","4"
"1950","1135","2"
"1951","1135","15"
"1952","1135","10"
"1953","1135","5"
"1954","1135","11"
"1956","1151","1"
"1957","1151","12"
"1958","1151","6"
"1959","1151","3"
"1960","1151","7"
"1961","1151","13"
"1962","1151","8"
"1963","1151","14"
"1964","1151","9"
"1965","1151","4"
"1966","1151","2"
"1967","1151","15"
"1968","1151","10"
"1969","1151","5"
"1970","1151","11"
"1972","1152","12"
"1973","1152","3"
"1974","1152","13"
"1975","1152","14"
"1976","1152","4"
"1977","1152","2"
"1978","1152","15"
"1979","1152","10"
"1980","1152","5"
"1981","1152","11"
"1983","1153","1"
"1984","1153","12"
"1985","1153","6"
"1986","1153","3"
"1987","1153","7"
"1988","1153","13"
"1989","1153","8"
"1990","1153","14"
"1991","1153","9"
"1992","1153","2"
"1993","1153","15"
"1994","1153","10"
"1995","1153","5"
"1996","1153","11"
"1998","1161","1"
"1999","1161","12"
"2000","1161","6"
"2001","1161","3"
"2002","1161","7"
"2003","1161","13"
"2004","1161","8"
"2005","1161","14"
"2006","1161","9"
"2007","1161","4"
"2008","1161","2"
"2009","1161","15"
"2010","1161","10"
"2011","1161","5"
"2012","1161","11"
"2014","1163","1"
"2015","1163","6"
"2016","1163","3"
"2017","1163","7"
"2018","1163","13"
"2019","1163","8"
"2020","1163","14"
"2021","1163","9"
"2022","1163","4"
"2023","1163","15"
"2024","1163","5"
"2025","1163","11"
"2027","1068","3"
"2028","1166","1"
"2029","1166","12"
"2030","1166","6"
"2031","1166","3"
"2032","1166","7"
"2033","1166","13"
"2034","1166","8"
"2035","1166","14"
"2036","1166","9"
"2037","1166","4"
"2038","1166","2"
"2039","1166","15"
"2040","1166","10"
"2041","1166","5"
"2042","1166","11"
"2044","1167","1"
"2045","1167","12"
"2046","1167","6"
"2047","1167","3"
"2048","1167","7"
"2049","1167","13"
"2050","1167","8"
"2051","1167","14"
"2052","1167","9"
"2053","1167","4"
"2054","1167","2"
"2055","1167","15"
"2056","1167","10"
"2057","1167","5"
"2058","1167","11"
"2060","1170","3"
"2061","1170","13"
"2062","1170","14"
"2063","1171","1"
"2064","1171","12"
"2065","1171","6"
"2066","1171","3"
"2067","1171","7"
"2068","1171","13"
"2069","1171","8"
"2070","1171","14"
"2071","1171","9"
"2072","1171","4"
"2073","1171","2"
"2074","1171","15"
"2075","1171","10"
"2076","1171","5"
"2077","1171","11"
"2079","1172","1"
"2080","1172","6"
"2081","1172","7"
"2082","1172","8"
"2083","1172","9"
"2084","1173","3"
"2085","1173","7"
"2086","1173","13"
"2087","1173","14"
"2088","1173","10"
"2089","1175","7"
"2090","1175","13"
"2091","1175","8"
"2092","1175","4"
"2093","1175","15"
"2094","1175","11"
"2096","1180","12"
"2097","1180","3"
"2098","1180","13"
"2099","1180","14"
"2100","1180","4"
"2101","1180","2"
"2102","1180","15"
"2103","1180","10"
"2104","1180","5"
"2105","1180","11"
"2107","1184","12"
"2108","1184","3"
"2109","1184","13"
"2110","1184","14"
"2112","1184","2"
"2113","1184","15"
"2114","1184","10"
"2115","1184","5"
"2116","1184","11"
"2118","1187","1"
"2119","1187","12"
"2120","1187","6"
"2121","1187","3"
"2122","1187","7"
"2123","1187","13"
"2124","1187","8"
"2125","1187","14"
"2126","1187","9"
"2127","1187","4"
"2128","1187","2"
"2129","1187","15"
"2130","1187","10"
"2131","1187","5"
"2132","1187","11"
"2134","1189","1"
"2135","1189","12"
"2136","1189","6"
"2137","1189","3"
"2138","1189","7"
"2139","1189","13"
"2140","1189","8"
"2141","1189","14"
"2142","1189","9"
"2143","1189","4"
"2144","1189","2"
"2145","1189","15"
"2146","1189","10"
"2147","1189","5"
"2148","1189","11"
"2150","1190","1"
"2151","1190","12"
"2152","1190","6"
"2153","1190","3"
"2154","1190","7"
"2155","1190","13"
"2156","1190","8"
"2157","1190","14"
"2158","1190","9"
"2159","1190","4"
"2160","1190","2"
"2161","1190","15"
"2162","1190","10"
"2163","1190","5"
"2164","1190","11"
"2166","1191","12"
"2167","1191","3"
"2168","1191","13"
"2169","1191","14"
"2170","1191","4"
"2171","1191","2"
"2172","1191","15"
"2173","1191","10"
"2174","1191","5"
"2175","1191","11"
"2176","1192","1"
"2177","1192","12"
"2178","1192","6"
"2179","1192","3"
"2180","1192","7"
"2181","1192","13"
"2182","1192","8"
"2183","1192","14"
"2184","1192","9"
"2185","1192","4"
"2186","1192","2"
"2187","1192","15"
"2188","1192","10"
"2189","1192","5"
"2190","1192","11"
"2192","1193","1"
"2193","1193","12"
"2194","1193","6"
"2195","1193","3"
"2196","1193","7"
"2197","1193","13"
"2198","1193","8"
"2199","1193","14"
"2200","1193","9"
"2201","1193","4"
"2202","1193","2"
"2203","1193","15"
"2204","1193","10"
"2205","1193","5"
"2206","1193","11"
"2209","1112","12"
"2210","1112","6"
"2211","1112","3"
"2212","1112","7"
"2213","1112","13"
"2214","1112","8"
"2215","1112","14"
"2216","1112","9"
"2217","1112","4"
"2218","1112","2"
"2219","1112","15"
"2220","1112","10"
"2221","1112","5"
"2222","1112","11"
"2224","1004","3"
"2225","1004","13"
"2226","1004","14"
"2227","1004","4"
"2228","1004","15"
"2229","1004","5"
"2231","1032","12"
"2241","1120","3"
"2242","1120","13"
"2243","1120","4"
"2244","1097","1"
"2245","1097","6"
"2246","1097","8"
"2247","1097","9"
"2248","1206","12"
"2249","1206","6"
"2250","1206","7"
"2251","1206","13"
"2252","1206","8"
"2253","1206","9"
"2254","1206","4"
"2255","1206","2"
"2256","1206","15"
"2257","1206","10"
"2258","1206","5"
"2259","1206","11"
"2261","1165","1"
"2262","1165","12"
"2263","1165","6"
"2264","1165","3"
"2265","1165","7"
"2266","1165","13"
"2267","1165","8"
"2268","1165","14"
"2269","1165","9"
"2270","1165","4"
"2271","1165","2"
"2272","1165","15"
"2273","1165","10"
"2274","1165","5"
"2275","1165","11"
"2277","1210","1"
"2278","1210","12"
"2279","1210","6"
"2280","1210","3"
"2281","1210","7"
"2282","1210","13"
"2283","1210","8"
"2284","1210","14"
"2285","1210","9"
"2286","1210","4"
"2287","1210","2"
"2288","1210","15"
"2289","1210","10"
"2290","1210","5"
"2291","1210","11"
"2293","1222","1"
"2294","1222","12"
"2295","1222","6"
"2296","1222","3"
"2297","1222","7"
"2298","1222","13"
"2299","1222","8"
"2300","1222","14"
"2301","1222","9"
"2302","1222","4"
"2303","1222","2"
"2304","1222","15"
"2305","1222","10"
"2306","1222","5"
"2307","1222","11"
"2310","1220","12"
"2312","1220","3"
"2313","1220","7"
"2314","1220","13"
"2315","1220","8"
"2316","1220","14"
"2317","1220","9"
"2318","1220","4"
"2319","1220","2"
"2320","1220","15"
"2321","1220","10"
"2322","1220","5"
"2323","1220","11"
"2325","1213","1"
"2326","1213","12"
"2327","1213","6"
"2328","1213","3"
"2329","1213","7"
"2330","1213","13"
"2331","1213","8"
"2332","1213","14"
"2333","1213","9"
"2334","1213","4"
"2335","1213","2"
"2336","1213","15"
"2337","1213","10"
"2338","1213","5"
"2339","1213","11"
"2341","1223","1"
"2342","1223","12"
"2343","1223","6"
"2344","1223","3"
"2345","1223","7"
"2346","1223","13"
"2347","1223","8"
"2348","1223","14"
"2349","1223","9"
"2350","1223","4"
"2351","1223","2"
"2352","1223","15"
"2353","1223","10"
"2354","1223","5"
"2355","1223","11"
"2357","1224","1"
"2358","1224","12"
"2359","1224","6"
"2360","1224","3"
"2361","1224","7"
"2362","1224","13"
"2363","1224","8"
"2364","1224","14"
"2365","1224","9"
"2366","1224","4"
"2367","1224","2"
"2368","1224","15"
"2369","1224","10"
"2370","1224","5"
"2371","1224","11"
"2373","1225","3"
"2374","1226","3"
"2375","1226","14"
"2376","1227","1"
"2377","1227","12"
"2378","1227","6"
"2379","1227","3"
"2380","1227","7"
"2381","1227","13"
"2382","1227","8"
"2383","1227","14"
"2384","1227","9"
"2385","1227","4"
"2386","1227","2"
"2387","1227","15"
"2388","1227","10"
"2389","1227","5"
"2390","1227","11"
"2392","1228","1"
"2393","1228","12"
"2394","1228","6"
"2395","1228","3"
"2396","1228","7"
"2397","1228","13"
"2398","1228","8"
"2399","1228","14"
"2400","1228","9"
"2401","1228","4"
"2402","1228","2"
"2403","1228","15"
"2404","1228","10"
"2405","1228","5"
"2406","1228","11"
"2408","1132","12"
"2409","1132","6"
"2410","1132","9"
"2411","1230","1"
"2412","1230","12"
"2413","1230","6"
"2414","1230","3"
"2415","1230","7"
"2416","1230","13"
"2417","1230","8"
"2418","1230","14"
"2419","1230","9"
"2420","1230","4"
"2421","1230","2"
"2422","1230","15"
"2423","1230","10"
"2424","1230","5"
"2425","1230","11"
"2427","1231","12"
"2428","1231","3"
"2429","1231","13"
"2430","1231","14"
"2431","1231","4"
"2432","1231","2"
"2433","1231","15"
"2434","1231","10"
"2435","1231","5"
"2436","1231","11"
"2438","1124","3"
"2439","1124","13"
"2440","1124","14"
"2441","1124","4"
"2442","1124","2"
"2443","1124","15"
"2444","1124","10"
"2445","1124","5"
"2446","1124","11"
"2448","1235","1"
"2449","1235","12"
"2450","1235","6"
"2451","1235","3"
"2452","1235","7"
"2453","1235","13"
"2454","1235","8"
"2455","1235","14"
"2456","1235","9"
"2457","1235","4"
"2458","1235","2"
"2459","1235","15"
"2460","1235","10"
"2461","1235","5"
"2462","1235","11"
"2464","1216","13"
"2465","1216","8"
"2466","1216","4"
"2467","1216","15"
"2468","1216","11"
"2469","1238","12"
"2470","1238","6"
"2471","1238","3"
"2472","1238","7"
"2473","1238","13"
"2474","1238","8"
"2475","1238","14"
"2476","1238","9"
"2477","1238","4"
"2478","1238","2"
"2479","1238","15"
"2480","1238","10"
"2481","1238","5"
"2482","1238","11"
"2484","1191","1"
"2485","1191","6"
"2486","1191","7"
"2487","1191","8"
"2488","1191","9"
"2489","1240","3"
"2490","1241","1"
"2491","1241","6"
"2492","1241","7"
"2493","1241","8"
"2494","1241","9"
"2495","1241","4"
"2496","1241","15"
"2498","1242","3"
"2499","1242","7"
"2500","1242","13"
"2501","1242","14"
"2502","1242","4"
"2503","1242","10"
"2504","1242","5"
"2506","1242","1"
"2507","1242","12"
"2508","1242","6"
"2509","1242","8"
"2510","1242","9"
"2511","1242","2"
"2512","1242","15"
"2513","1242","11"
"2514","1243","1"
"2515","1243","12"
"2516","1243","6"
"2517","1243","3"
"2518","1243","7"
"2519","1243","13"
"2520","1243","8"
"2521","1243","14"
"2522","1243","9"
"2523","1243","4"
"2524","1243","2"
"2525","1243","15"
"2526","1243","10"
"2527","1243","5"
"2528","1243","11"
"2530","1245","1"
"2531","1245","6"
"2532","1245","7"
"2533","1245","8"
"2534","1245","9"
"2535","1245","5"
"2536","1248","1"
"2537","1248","12"
"2538","1248","6"
"2539","1248","3"
"2540","1248","7"
"2541","1248","13"
"2542","1248","8"
"2543","1248","14"
"2544","1248","9"
"2545","1248","4"
"2546","1248","2"
"2547","1248","15"
"2548","1248","10"
"2549","1248","5"
"2550","1248","11"
"2552","1249","3"
"2553","1249","7"
"2554","1249","13"
"2555","1249","14"
"2556","1249","9"
"2557","1249","4"
"2558","1249","2"
"2559","1249","10"
"2561","1162","3"
"2562","1162","13"
"2563","1162","14"
"2564","1162","10"
"2566","1251","1"
"2567","1251","12"
"2568","1251","6"
